calendar_commit_frequency,avg_commit_size_norm,burst_concentration_ratio,commit_coefficient_variation,generic_message_ratio,pr_rejection_rate,language_diversity_norm,skill_mismatch,audio_resume_mismatch,rule_score,label
0.335714,0.535800,0.200000,0.126200,0.400000,0.166000,0.333333,0.158155,0.181493,0.000000,0
0.278022,0.187233,0.202000,0.102800,0.150000,0.165000,0.333333,0.152229,0.266591,0.000000,0
0.032353,1.000000,0.273000,0.534800,0.350000,0.408000,0.333333,0.769835,0.294914,0.300000,1
0.199320,0.141920,0.208000,0.152800,0.550000,0.375000,0.333333,0.303849,0.258471,0.000000,0
0.009011,0.239925,0.208000,1.000000,0.200000,0.343000,0.333333,0.137247,0.351022,0.000000,0
0.398333,0.298406,0.188000,0.099000,0.100000,0.322000,1.000000,0.322004,0.104027,0.000000,0
0.084232,0.088468,0.222000,0.768000,0.400000,0.176000,1.000000,0.092285,0.384237,0.000000,0
0.480909,0.293830,0.189000,0.117600,0.150000,0.284000,0.333333,0.137405,0.249967,0.000000,0
0.343210,0.369576,0.198000,0.121400,0.150000,0.330000,0.666667,0.436876,0.153881,0.000000,0
0.429730,0.412071,0.623000,0.862800,0.650000,0.637000,0.333333,0.506951,0.625903,0.407000,1
0.376224,0.166548,0.195000,0.118400,0.250000,0.000000,0.833333,0.163907,0.119523,0.000000,0
0.366355,0.493075,0.191000,0.112400,0.100000,0.406000,0.333333,0.155962,0.204093,0.000000,0
0.356410,0.195954,0.198000,0.115200,0.350000,0.220000,0.333333,0.293497,0.605937,0.000000,0
0.129870,0.443954,0.210000,0.159000,0.450000,0.000000,0.500000,0.581381,0.192985,0.000000,1
0.030699,0.010000,0.149000,1.000000,0.100000,0.176000,0.500000,0.093192,0.265425,0.000000,0
0.161667,0.346431,0.216000,0.159800,0.400000,0.281000,0.833333,0.232358,0.511790,0.000000,0
0.414953,0.104403,0.196000,0.095600,0.350000,0.183000,1.000000,0.309887,0.197295,0.000000,0
0.327869,0.221447,0.600000,1.000000,0.300000,0.152000,0.666667,0.142416,0.097751,0.039000,0
0.262687,0.100699,0.233000,0.149400,0.250000,0.139000,1.000000,0.407169,0.096367,0.000000,0
0.008108,1.000000,0.667000,0.884400,0.350000,0.000000,0.333333,0.774245,0.612419,0.300000,1
0.018219,0.104110,0.202000,1.000000,0.200000,0.325000,0.833333,0.117339,0.062345,0.000000,0
0.923684,0.913128,0.484000,0.738000,0.400000,0.026000,0.166667,0.355399,0.482307,0.000000,1
0.229630,0.047132,0.210000,0.172200,0.150000,0.617000,1.000000,0.168693,0.031681,0.150000,0
0.537037,0.016300,0.170000,0.087800,0.350000,0.097000,0.333333,0.155811,0.016981,0.000000,0
0.362992,0.100441,0.217000,0.125000,0.150000,0.000000,0.833333,0.247036,0.193880,0.000000,0
0.040896,0.287156,0.168000,1.000000,0.150000,0.215000,0.333333,0.156961,0.392212,0.000000,0
0.576984,0.056238,0.182000,0.101000,0.400000,0.000000,0.666667,0.173260,0.266305,0.000000,0
0.053360,0.292778,0.296000,0.947000,0.450000,0.166000,0.333333,0.319050,0.284337,0.000000,0
0.009722,1.000000,0.571000,1.000000,0.400000,0.000000,0.333333,0.447331,0.326208,0.300000,1
0.213636,0.332590,0.229000,0.140600,0.500000,0.305000,0.500000,0.191618,0.524224,0.000000,0
0.497087,0.281504,0.184000,0.092800,0.350000,0.427000,0.333333,0.193561,0.552538,0.000000,0
0.323171,0.600461,0.626000,1.000000,0.250000,0.345000,0.500000,0.379912,0.488651,0.059000,1
0.220988,0.135181,0.223000,0.130200,0.500000,0.432000,0.333333,0.210397,0.159607,0.000000,0
0.014244,0.154467,0.429000,1.000000,0.350000,0.359000,0.833333,0.086946,0.368739,0.000000,0
0.058663,0.207757,0.218000,0.973800,0.250000,0.233000,0.500000,0.150717,0.110985,0.000000,0
0.200000,0.076501,0.205000,0.140000,0.300000,0.338000,0.500000,0.314450,0.198333,0.000000,0
0.033936,0.141384,0.154000,1.000000,0.250000,0.237000,0.500000,0.460163,0.074172,0.000000,0
0.250000,0.216940,0.183000,0.115800,0.200000,0.313000,1.000000,0.301221,0.027257,0.000000,0
0.009370,0.093091,0.207000,1.000000,0.100000,0.166000,1.000000,0.212572,0.103299,0.000000,0
0.425581,0.330230,0.191000,0.129800,0.200000,0.037000,0.333333,0.443051,0.137984,0.000000,0
0.343421,0.038052,0.192000,0.118800,0.500000,0.392000,0.333333,0.241763,0.263650,0.000000,0
0.448214,0.418648,0.179000,0.098000,0.100000,0.000000,0.833333,0.281405,0.287681,0.000000,0
0.031250,0.565994,0.228000,1.000000,0.350000,0.204000,1.000000,0.117465,0.147996,0.000000,0
0.162651,0.340858,0.222000,0.147400,0.150000,0.281000,0.666667,0.311859,0.790853,0.000000,0
0.116418,0.392250,0.192000,0.196000,0.100000,0.028000,0.666667,0.308523,0.117384,0.000000,0
0.502222,0.345057,0.150000,0.073000,0.250000,0.126000,0.333333,0.244276,0.459422,0.000000,0
0.404110,0.256642,0.176000,0.128600,0.250000,0.119000,0.666667,0.225302,0.218938,0.000000,0
0.065867,0.050789,0.215000,0.998400,0.200000,0.468000,0.500000,0.258937,0.266919,0.000000,0
0.420370,0.353990,0.163000,0.082600,0.150000,0.134000,0.500000,0.305272,0.235367,0.000000,0
0.441573,0.054969,0.201000,0.098600,0.100000,0.130000,0.666667,0.237027,0.191176,0.000000,0
0.178261,0.302881,0.220000,0.160800,0.150000,0.226000,1.000000,0.168485,0.131426,0.000000,0
0.444898,0.323844,0.197000,0.103200,0.250000,0.158000,0.333333,0.250881,0.362002,0.000000,0
0.316393,0.267384,0.220000,0.139000,0.150000,0.296000,0.333333,0.311519,0.213772,0.000000,0
0.014678,0.010000,0.122000,1.000000,0.250000,0.278000,0.833333,0.109089,0.192796,0.000000,0
0.015451,0.233679,0.160000,1.000000,0.050000,0.328000,0.666667,0.034604,0.106726,0.000000,0
0.129730,0.161340,0.979000,1.000000,0.200000,0.000000,0.500000,0.193832,0.249147,0.334000,0
0.063596,0.276270,0.198000,1.000000,0.050000,0.183000,1.000000,0.131641,0.326298,0.000000,0
0.358537,0.138515,0.170000,0.158800,0.200000,0.047000,0.833333,0.147506,0.255162,0.000000,0
0.058213,0.242220,0.168000,0.827400,0.450000,0.354000,0.666667,0.049296,0.060011,0.000000,0
0.384211,0.085197,0.196000,0.107200,0.100000,0.218000,0.666667,0.096429,0.349189,0.000000,0
0.467187,0.198051,0.176000,0.100200,0.300000,0.151000,0.833333,0.256507,0.417959,0.000000,0
0.187671,0.316724,0.920000,1.000000,0.150000,0.185000,0.833333,0.197361,0.168205,0.288000,0
0.315741,0.273072,0.211000,0.130000,0.150000,0.237000,0.500000,0.231625,0.264417,0.000000,0
0.462857,0.273189,0.190000,0.097000,0.050000,0.305000,0.333333,0.257883,0.385250,0.000000,0
0.186792,0.186759,0.202000,0.170200,0.300000,0.000000,0.666667,0.546597,0.742191,0.000000,0
0.501389,0.194448,0.172000,0.114000,0.100000,0.328000,0.833333,0.263975,0.306549,0.000000,0
0.341727,0.236269,0.198000,0.112800,0.250000,0.000000,1.000000,0.373757,0.225817,0.000000,0
0.286923,0.136330,0.217000,0.133800,0.000000,0.272000,0.833333,0.190267,0.131885,0.000000,0
0.337662,0.192773,0.196000,0.117600,0.300000,0.201000,0.833333,0.165577,0.307889,0.000000,0
0.280263,0.320347,0.214000,0.130400,0.050000,0.531000,0.500000,0.311204,0.058824,0.150000,0
0.397826,0.127485,0.153000,0.095200,0.100000,0.000000,0.666667,0.351085,0.065936,0.000000,0
0.503906,0.122879,0.206000,0.098200,0.250000,0.387000,0.500000,0.205766,0.136637,0.000000,0
0.217647,0.444820,0.658000,0.834200,0.400000,0.000000,0.166667,0.596685,0.759690,0.084000,1
0.042707,0.266390,0.103000,1.000000,0.450000,0.000000,0.500000,0.457094,0.198298,0.000000,0
0.026891,0.312946,0.115000,1.000000,0.450000,0.359000,1.000000,0.230680,0.177645,0.000000,0
0.335172,0.223721,0.208000,0.123000,0.100000,0.076000,0.500000,0.234009,0.206198,0.000000,0
0.467105,0.177228,0.189000,0.099800,0.350000,0.107000,1.000000,0.140958,0.111233,0.000000,0
0.205479,0.124571,0.547000,1.000000,0.200000,0.433000,0.666667,0.303929,0.167971,0.000000,0
0.253947,0.050703,0.674000,1.000000,0.150000,0.175000,0.333333,0.443321,0.146805,0.096000,0
0.014972,0.351882,0.208000,1.000000,0.250000,0.231000,0.333333,0.239206,0.253285,0.000000,0
0.150000,0.367862,0.207000,0.176400,0.100000,0.102000,0.666667,0.288274,0.358141,0.000000,0
0.119149,0.619975,0.625000,0.795400,0.650000,0.000000,0.166667,0.601638,0.270387,0.258000,1
0.156481,0.239156,1.000000,1.000000,0.650000,0.000000,0.166667,0.520619,0.908517,0.550000,1
0.403947,0.098629,0.199000,0.115600,0.150000,0.163000,0.666667,0.677017,0.296265,0.000000,0
0.216279,0.057008,0.527000,1.000000,0.250000,0.280000,0.500000,0.206455,0.114110,0.000000,0
0.031868,0.161780,0.862000,1.000000,0.200000,0.149000,0.500000,0.218897,0.162970,0.243000,0
0.214516,0.260838,0.195000,0.126200,0.100000,0.257000,0.333333,0.135892,0.223120,0.000000,0
0.155556,0.223482,0.902000,1.000000,0.150000,0.410000,0.500000,0.102686,0.200898,0.274000,0
0.251429,0.080312,0.176000,0.116200,0.050000,0.079000,0.500000,0.117076,0.329907,0.000000,0
0.322727,0.283356,0.211000,0.136600,0.050000,0.210000,1.000000,0.338065,0.336423,0.000000,0
0.300952,0.636337,0.392000,1.000000,0.450000,0.631000,0.166667,0.597014,0.495056,0.150000,1
0.152991,0.093623,1.000000,1.000000,0.650000,0.000000,0.500000,0.327877,0.453018,0.550000,1
0.014662,0.188212,0.171000,1.000000,0.200000,0.181000,0.500000,0.161014,0.236136,0.000000,0
0.050426,0.260750,0.181000,1.000000,0.050000,0.096000,0.333333,0.139260,0.248448,0.000000,0
0.454321,0.149878,0.196000,0.105200,0.150000,0.237000,0.833333,0.153196,0.045984,0.000000,0
0.650000,0.356234,0.485000,0.816600,0.250000,0.100000,0.500000,0.329548,0.157824,0.000000,0
0.191304,0.301455,0.205000,0.144400,0.250000,0.212000,0.666667,0.151569,0.181670,0.000000,0
0.003369,0.171394,0.357000,1.000000,0.450000,0.129000,0.500000,0.118232,0.314089,0.000000,0
0.284277,0.010000,0.201000,0.135600,0.300000,0.172000,0.666667,0.134254,0.024594,0.000000,0
0.023086,0.140488,0.171000,1.000000,0.100000,0.402000,0.500000,0.151833,0.355388,0.000000,0
0.077632,0.903791,0.559000,1.000000,0.500000,0.000000,0.333333,0.470976,0.480872,0.007000,1
0.358140,0.230351,0.205000,0.120600,0.550000,0.363000,0.333333,0.160188,0.373432,0.000000,0
0.145283,0.481987,0.260000,0.211600,0.100000,0.234000,1.000000,0.086728,0.067516,0.000000,0
0.486667,0.221073,0.172000,0.096400,0.700000,0.352000,0.333333,0.162369,0.018267,0.200000,0
0.046633,0.292765,0.198000,1.000000,0.450000,0.504000,0.500000,0.292943,0.191757,0.150000,0
0.221111,0.124522,0.653000,1.000000,0.200000,0.264000,1.000000,0.126436,0.208365,0.080000,0
0.277358,0.319460,0.231000,0.132200,0.050000,0.308000,1.000000,0.057697,0.167221,0.000000,0
0.250575,0.322698,0.179000,0.125600,0.050000,0.110000,0.666667,0.218471,0.456435,0.000000,0
0.110870,0.272797,0.931000,1.000000,0.050000,0.355000,0.666667,0.417897,0.260357,0.296000,0
0.538372,0.048064,0.173000,0.091000,0.350000,0.177000,0.666667,0.256139,0.224471,0.000000,0
0.017992,0.237802,0.186000,1.000000,0.150000,0.000000,0.833333,0.102058,0.230800,0.000000,0
0.324324,0.198193,0.192000,0.108600,0.450000,0.280000,1.000000,0.179275,0.266338,0.000000,0
0.335955,0.301111,0.217000,0.135400,0.100000,0.332000,1.000000,0.147276,0.065641,0.000000,0
0.419858,0.240637,0.189000,0.110000,0.400000,0.134000,0.833333,0.101622,0.120396,0.000000,0
0.266923,0.410039,0.196000,0.136000,0.400000,0.463000,1.000000,0.175238,0.266705,0.000000,0
0.326667,0.274792,0.571000,1.000000,0.150000,0.140000,0.333333,0.040409,0.292834,0.016000,0
0.387234,0.281976,0.176000,0.118000,0.250000,0.173000,0.500000,0.290267,0.185073,0.000000,0
0.407377,0.092586,0.189000,0.097800,0.300000,0.227000,0.500000,0.389467,0.075930,0.000000,0
0.030691,0.010000,0.358000,1.000000,0.250000,0.379000,0.666667,0.168809,0.081848,0.000000,0
0.245528,0.149539,0.199000,0.154600,0.350000,0.069000,0.333333,0.072104,0.202961,0.000000,0
0.026872,0.122338,0.279000,1.000000,0.050000,0.320000,1.000000,0.292139,0.237113,0.000000,0
0.150000,0.137283,0.814000,1.000000,0.300000,0.170000,0.833333,0.330551,0.545388,0.205000,0
0.397479,0.163082,0.188000,0.097000,0.350000,0.000000,0.333333,0.270689,0.071691,0.000000,0
0.514583,0.070378,0.186000,0.112600,0.200000,0.384000,0.666667,0.248929,0.139273,0.000000,0
0.386957,0.385837,0.208000,0.133400,0.200000,0.480000,1.000000,0.101266,0.207312,0.000000,0
0.551220,0.396241,0.173000,0.077800,0.250000,0.095000,0.500000,0.551732,0.198538,0.000000,0
0.169748,0.211547,0.198000,0.150800,0.250000,0.275000,0.666667,0.130181,0.231334,0.000000,0
0.498693,0.244498,0.177000,0.104200,0.100000,0.230000,0.833333,0.059314,0.359992,0.000000,0
0.065759,0.521407,0.207000,0.869400,0.200000,0.213000,0.833333,0.022525,0.083285,0.000000,0
0.048352,0.095409,0.886000,1.000000,0.100000,0.374000,0.833333,0.182206,0.142796,0.261000,0
0.098780,0.226875,0.938000,1.000000,0.400000,0.309000,0.833333,0.035853,0.294655,0.302000,0
0.550000,0.414058,0.183000,0.103800,0.250000,0.127000,0.500000,0.287253,0.391118,0.000000,0
0.376259,0.276398,0.182000,0.104400,0.350000,0.148000,0.666667,0.078820,0.099739,0.000000,0
0.018370,0.197475,0.146000,1.000000,0.150000,0.232000,0.333333,0.133683,0.417256,0.000000,0
0.356627,0.628414,0.527000,1.000000,0.750000,0.000000,0.500000,0.355579,0.506088,0.200000,1
0.011204,0.202420,0.239000,1.000000,0.500000,0.250000,0.833333,0.021883,0.344655,0.000000,0
0.524359,0.406086,0.169000,0.074600,0.300000,0.308000,0.333333,0.142189,0.480598,0.000000,0
0.300826,0.148478,0.201000,0.120800,0.300000,0.533000,0.666667,0.026945,0.297856,0.150000,0
0.469748,0.174918,0.184000,0.087400,0.350000,0.000000,1.000000,0.582295,0.307616,0.000000,0
0.203896,0.268084,0.201000,0.126400,0.300000,0.293000,0.833333,0.377919,0.080384,0.000000,0
0.171296,0.406332,0.216000,0.168200,0.100000,0.387000,1.000000,0.319738,0.017552,0.000000,0
0.005155,1.000000,0.800000,1.000000,0.400000,0.000000,0.500000,0.701301,0.225647,0.300000,1
0.018790,0.202113,0.190000,1.000000,0.550000,0.000000,0.500000,0.118002,0.127815,0.000000,0
0.112698,0.507426,0.662000,0.953600,0.250000,0.772000,0.333333,0.340711,0.608666,0.237000,1
0.399291,0.170019,0.208000,0.110600,0.200000,0.455000,0.333333,0.312659,0.200793,0.000000,0
0.079048,0.127403,0.783000,1.000000,0.000000,0.179000,1.000000,0.374901,0.294215,0.181000,0
0.215663,0.185162,0.693000,1.000000,0.200000,0.244000,0.833333,0.390309,0.152396,0.111000,0
0.021520,0.044281,0.114000,1.000000,0.050000,0.398000,1.000000,0.147185,0.031197,0.000000,0
0.217476,0.443774,0.723000,1.000000,0.600000,0.000000,0.500000,0.395191,0.595096,0.135000,1
0.513793,0.066266,0.174000,0.105200,0.100000,0.062000,0.500000,0.153930,0.149625,0.000000,0
0.301587,0.217887,0.211000,0.147400,0.150000,0.138000,1.000000,0.278160,0.389462,0.000000,0
0.326724,0.340415,0.190000,0.127000,0.450000,0.212000,0.666667,0.178133,0.351804,0.000000,0
0.297619,0.417745,0.204000,0.120400,0.100000,0.000000,0.500000,0.016714,0.474510,0.000000,0
0.015063,0.358926,0.202000,1.000000,0.350000,0.449000,0.500000,0.381988,0.281012,0.000000,0
0.191262,0.226685,0.259000,0.164200,0.250000,0.161000,0.833333,0.184456,0.216351,0.000000,0
0.434545,0.222227,0.163000,0.100200,0.150000,0.233000,0.833333,0.045066,0.043001,0.000000,0
0.012335,0.070741,0.214000,1.000000,0.100000,0.318000,0.333333,0.012219,0.465896,0.000000,0
0.454135,0.107853,0.195000,0.094400,0.350000,0.161000,0.333333,0.169955,0.411812,0.000000,0
0.587681,0.196996,0.166000,0.089800,0.250000,0.154000,1.000000,0.138783,0.447867,0.000000,0
0.029091,0.170758,0.240000,1.000000,0.250000,0.257000,0.833333,0.342897,0.158972,0.000000,0
0.494505,0.176364,0.180000,0.114200,0.350000,0.136000,0.333333,0.105107,0.128042,0.000000,0
0.246377,0.248587,0.188000,0.169000,0.100000,0.187000,0.666667,0.499257,0.122299,0.000000,0
0.160377,0.320018,1.000000,1.000000,0.450000,0.000000,0.166667,0.236003,0.415700,0.350000,1
0.297143,0.463878,0.197000,0.124600,0.600000,0.000000,0.333333,0.278699,0.449637,0.000000,1
0.522137,0.285464,0.184000,0.089000,0.450000,0.140000,0.666667,0.333808,0.407401,0.000000,0
0.284138,0.010000,0.204000,0.134800,0.250000,0.212000,0.333333,0.196631,0.263125,0.000000,0
0.050717,0.193875,0.148000,1.000000,0.100000,0.166000,0.333333,0.144281,0.184560,0.000000,0
0.125000,0.468073,0.189000,0.187400,0.250000,0.272000,0.500000,0.303915,0.136463,0.000000,0
0.530435,0.091007,0.168000,0.103600,0.450000,0.633000,0.833333,0.221657,0.277505,0.150000,0
0.076945,0.075903,0.180000,0.888600,0.350000,0.000000,0.333333,0.373268,0.343648,0.000000,0
0.044025,0.276649,0.210000,1.000000,0.450000,0.000000,0.500000,0.040785,0.169103,0.000000,0
0.145946,0.316778,0.231000,0.171800,0.150000,0.293000,0.666667,0.378287,0.079963,0.000000,0
0.322115,0.234707,0.203000,0.113600,0.400000,0.171000,0.333333,0.105117,0.419283,0.000000,0
0.078755,0.220881,0.209000,0.771800,0.250000,0.000000,0.666667,0.503932,0.399993,0.000000,0
0.233333,0.161778,0.943000,1.000000,0.200000,0.175000,1.000000,0.219677,0.360004,0.306000,0
0.219540,0.330614,0.225000,0.145400,0.550000,0.573000,1.000000,0.194253,0.165907,0.150000,0
0.301429,0.184075,0.204000,0.146800,0.500000,0.069000,1.000000,0.450899,0.218554,0.000000,0
0.314789,0.213951,0.183000,0.109600,0.400000,0.000000,1.000000,0.209107,0.184519,0.000000,0
0.433333,0.123481,0.199000,0.113000,0.750000,0.229000,0.666667,0.147987,0.417471,0.200000,0
0.449057,0.226609,0.187000,0.099200,0.250000,0.173000,0.333333,0.134426,0.302071,0.000000,0
0.032176,0.126276,0.158000,1.000000,0.050000,0.000000,0.833333,0.228316,0.317899,0.000000,0
0.026597,0.232204,0.235000,1.000000,0.150000,0.175000,0.500000,0.204714,0.134043,0.000000,0
0.162871,0.232195,0.128000,0.595200,0.100000,0.243000,1.000000,0.351352,0.151994,0.000000,0
0.500667,0.227001,0.178000,0.095000,0.250000,0.478000,0.666667,0.024581,0.444979,0.000000,0
0.376364,0.189925,0.169000,0.134800,0.150000,0.233000,0.833333,0.047441,0.207282,0.000000,0
0.294574,0.123979,0.211000,0.138800,0.450000,0.116000,0.500000,0.545757,0.324661,0.000000,0
0.183333,0.408415,0.773000,0.920200,0.600000,0.228000,0.666667,0.205663,0.285676,0.173000,0
0.010638,1.000000,0.400000,1.000000,0.250000,0.311000,0.166667,0.558308,0.282769,0.300000,1
0.019697,0.224293,0.246000,1.000000,0.250000,0.459000,0.500000,0.157709,0.314375,0.000000,0
0.021277,1.000000,0.300000,0.697400,0.500000,0.000000,0.166667,0.179168,0.450643,0.300000,1
0.172414,0.302996,0.232000,0.162600,0.400000,0.361000,1.000000,0.172149,0.024251,0.000000,0
0.295122,0.314234,0.207000,0.123400,0.550000,0.000000,1.000000,0.421430,0.240905,0.000000,0
0.225984,0.249371,0.216000,0.138800,0.250000,0.183000,1.000000,0.214238,0.254782,0.000000,0
0.050492,0.151317,0.156000,1.000000,0.550000,0.225000,0.833333,0.084931,0.245990,0.000000,0
0.013832,0.185770,0.156000,1.000000,0.200000,0.223000,0.333333,0.197832,0.357382,0.000000,0
0.268889,0.288953,0.212000,0.122600,0.150000,0.004000,0.333333,0.161953,0.297232,0.000000,0
0.345946,0.292196,0.214000,0.120600,0.100000,0.346000,0.833333,0.336151,0.088768,0.000000,0
0.061919,0.292858,0.192000,0.908400,0.050000,0.000000,0.666667,0.063431,0.099761,0.000000,0
0.357143,0.234116,1.000000,1.000000,0.550000,0.000000,0.333333,0.729423,0.398338,0.350000,1
0.214286,0.297154,0.200000,0.120200,0.500000,0.171000,1.000000,0.159169,0.158566,0.000000,0
0.290909,0.162114,0.177000,0.104800,0.050000,0.252000,1.000000,0.291797,0.233547,0.000000,0
0.123158,0.369783,0.940000,1.000000,0.100000,0.103000,0.666667,0.105271,0.287415,0.303000,0
0.193701,0.049964,0.207000,0.140600,0.300000,0.216000,0.500000,0.433285,0.447256,0.000000,0
0.238298,1.000000,0.714000,0.914600,0.400000,0.682000,0.333333,0.574688,0.683934,0.278000,1
0.471930,0.080889,0.164000,0.100000,0.300000,0.000000,0.500000,0.094167,0.171665,0.000000,0
0.402174,0.041658,0.211000,0.146400,0.050000,0.283000,0.500000,0.066937,0.242335,0.000000,0
0.679412,0.531108,0.383000,0.937000,0.600000,0.000000,0.333333,0.682932,0.746645,0.000000,1
0.018768,0.332536,0.198000,1.000000,0.300000,0.194000,0.833333,0.263497,0.111273,0.000000,0
0.255556,0.168232,0.197000,0.136000,0.250000,0.047000,0.333333,0.079495,0.156475,0.000000,0
0.309420,0.299517,0.194000,0.107800,0.250000,0.072000,0.500000,0.137109,0.221614,0.000000,0
0.277612,0.198804,0.710000,1.000000,0.350000,0.000000,0.333333,0.138304,0.439837,0.124000,0
0.278512,0.245115,0.217000,0.138000,0.450000,0.396000,0.333333,0.009724,0.416195,0.000000,0
0.354545,0.166764,0.744000,1.000000,0.250000,0.019000,0.666667,0.161595,0.135367,0.151000,0
0.518321,0.145007,0.184000,0.088200,0.300000,0.264000,0.666667,0.152462,0.184641,0.000000,0
0.604444,0.274109,0.147000,0.079000,0.250000,0.181000,0.833333,0.179451,0.440172,0.000000,0
0.272973,0.359973,0.208000,0.111200,0.800000,0.000000,0.500000,0.596887,0.444400,0.200000,1
0.225676,0.165668,0.186000,0.142800,0.050000,0.000000,1.000000,0.364958,0.411896,0.000000,0
0.217308,0.225966,0.204000,0.152800,0.000000,0.285000,0.333333,0.144318,0.093292,0.000000,0
0.281818,0.086201,0.185000,0.113600,0.250000,0.279000,0.500000,0.327899,0.314008,0.000000,0
0.412871,0.144970,0.168000,0.094200,0.300000,0.129000,1.000000,0.090837,0.156013,0.000000,0
0.014607,1.000000,0.308000,0.884000,0.400000,0.656000,0.166667,0.774636,0.157478,0.450000,1
0.500000,0.010000,0.170000,0.109600,0.400000,0.341000,0.666667,0.157485,0.313158,0.000000,0
0.542857,0.186983,0.753000,0.915800,0.450000,0.000000,0.500000,0.201669,0.288657,0.158000,1
